OBJECTID,Name,Shape_Leng,Shape_Area,vertex_ind,vertex_par,vertex_p_1,vertex_p_2,distance,angle,Longitude,Latitude,xcoord,ycoord
1,FORGE site,13118.353863700000147,5110154.251889999955893,175,0,0,175,0.02616651291490,179.89679469763843,-112.8887100000,38.4973300000,335275.66008,4262684.92279
1,FORGE site,13118.353863700000147,5110154.251889999955893,176,0,0,176,0.02635655910593,179.89679469763843,-112.8887100000,38.4971400000,335275.25696,4262663.83179
1,FORGE site,13118.353863700000147,5110154.251889999955893,177,0,0,177,0.02654660529697,179.89679469549628,-112.8887100000,38.4969500000,335274.85384,4262642.74080
1,FORGE site,13118.353863700000147,5110154.251889999955893,178,0,0,178,0.02673665148799,179.89679469763843,-112.8887100000,38.4967600000,335274.45072,4262621.64981
1,FORGE site,13118.353863700000147,5110154.251889999955893,179,0,0,179,0.02692669767903,179.89679469763843,-112.8887100000,38.4965700000,335274.04761,4262600.55882
1,FORGE site,13118.353863700000147,5110154.251889999955893,180,0,0,180,0.02711674387006,179.89679469763843,-112.8887100000,38.4963800000,335273.64450,4262579.46783
1,FORGE site,13118.353863700000147,5110154.251889999955893,181,0,0,181,0.02730679006109,179.89679469763843,-112.8887100000,38.4961900000,335273.24139,4262558.37684
1,FORGE site,13118.353863700000147,5110154.251889999955893,182,0,0,182,0.02749683625212,179.89679469549628,-112.8887100000,38.4960000000,335272.83829,4262537.28585
1,FORGE site,13118.353863700000147,5110154.251889999955893,183,0,0,183,0.02768688244316,179.89679469763843,-112.8887100000,38.4958100000,335272.43518,4262516.19486
1,FORGE site,13118.353863700000147,5110154.251889999955893,184,0,0,184,0.02787692863418,179.89679469763843,-112.8887100000,38.4956200000,335272.03208,4262495.10387
1,FORGE site,13118.353863700000147,5110154.251889999955893,185,0,0,185,0.02806697482522,179.89679469549628,-112.8887100000,38.4954300000,335271.62898,4262474.01288
1,FORGE site,13118.353863700000147,5110154.251889999955893,186,0,0,186,0.02825702101625,179.89679469763843,-112.8887100000,38.4952400000,335271.22588,4262452.92190
1,FORGE site,13118.353863700000147,5110154.251889999955893,187,0,0,187,0.02844706720728,179.89679469763843,-112.8887100000,38.4950500000,335270.82278,4262431.83091
1,FORGE site,13118.353863700000147,5110154.251889999955893,188,0,0,188,0.02863711339831,179.89679469763843,-112.8887100000,38.4948600000,335270.41969,4262410.73992
1,FORGE site,13118.353863700000147,5110154.251889999955893,189,0,0,189,0.02882715958935,179.89679469763843,-112.8887100000,38.4946700000,335270.01659,4262389.64894
1,FORGE site,13118.353863700000147,5110154.251889999955893,190,0,0,190,0.02901720578037,179.89679469549628,-112.8887100000,38.4944800000,335269.61350,4262368.55795
1,FORGE site,13118.353863700000147,5110154.251889999955893,191,0,0,191,0.02920725197141,179.89679469763843,-112.8887100000,38.4942900000,335269.21041,4262347.46697
1,FORGE site,13118.353863700000147,5110154.251889999955893,192,0,0,192,0.02939729816244,179.89679469763843,-112.8887100000,38.4941000000,335268.80732,4262326.37599
1,FORGE site,13118.353863700000147,5110154.251889999955893,193,0,0,193,0.02958734435347,179.89679469763843,-112.8887100000,38.4939100000,335268.40424,4262305.28500
1,FORGE site,13118.353863700000147,5110154.251889999955893,194,0,0,194,0.02977739054450,179.89679469763843,-112.8887100000,38.4937200000,335268.00116,4262284.19402
1,FORGE site,13118.353863700000147,5110154.251889999955893,195,0,0,195,0.02996743673554,179.89679469549628,-112.8887100000,38.4935300000,335267.59808,4262263.10304
1,FORGE site,13118.353863700000147,5110154.251889999955893,196,0,0,196,0.03015748292656,179.89679469763843,-112.8887100000,38.4933400000,335267.19500,4262242.01206
1,FORGE site,13118.353863700000147,5110154.251889999955893,197,0,0,197,0.03034752911760,179.89679469763843,-112.8887100000,38.4931500000,335266.79192,4262220.92108
1,FORGE site,13118.353863700000147,5110154.251889999955893,198,0,0,198,0.03053757530863,179.89679469763843,-112.8887100000,38.4929600000,335266.38884,4262199.83010
1,FORGE site,13118.353863700000147,5110154.251889999955893,199,0,0,199,0.03072762149966,179.89679469763843,-112.8887100000,38.4927700000,335265.98577,4262178.73912
1,FORGE site,13118.353863700000147,5110154.251889999955893,200,0,0,200,0.03091766769069,179.89679469549628,-112.8887000000,38.4925800000,335265.58270,4262157.64814
1,FORGE site,13118.353863700000147,5110154.251889999955893,201,0,0,201,0.03110771388173,179.89679469763843,-112.8887000000,38.4923900000,335265.17963,4262136.55716
1,FORGE site,13118.353863700000147,5110154.251889999955893,202,0,0,202,0.03129776007275,179.89679469763843,-112.8887000000,38.4922000000,335264.77656,4262115.46619
1,FORGE site,13118.353863700000147,5110154.251889999955893,203,0,0,203,0.03148780626379,179.89679469763843,-112.8887000000,38.4920100000,335264.37350,4262094.37521
1,FORGE site,13118.353863700000147,5110154.251889999955893,204,0,0,204,0.03167785245482,179.89679469763843,-112.8887000000,38.4918200000,335263.97043,4262073.28423
1,FORGE site,13118.353863700000147,5110154.251889999955893,205,0,0,205,0.03186789864585,179.89679469549628,-112.8887000000,38.4916300000,335263.56737,4262052.19326
1,FORGE site,13118.353863700000147,5110154.251889999955893,206,0,0,206,0.03205794483688,179.89679469763843,-112.8887000000,38.4914400000,335263.16431,4262031.10228
1,FORGE site,13118.353863700000147,5110154.251889999955893,207,0,0,207,0.03224799102792,179.89679469763843,-112.8887000000,38.4912500000,335262.76125,4262010.01131
1,FORGE site,13118.353863700000147,5110154.251889999955893,208,0,0,208,0.03243803721894,179.89679469763843,-112.8887000000,38.4910600000,335262.35820,4261988.92034
1,FORGE site,13118.353863700000147,5110154.251889999955893,209,0,0,209,0.03262808340998,179.89679469763843,-112.8887000000,38.4908700000,335261.95515,4261967.82936
1,FORGE site,13118.353863700000147,5110154.251889999955893,210,0,0,210,0.03281812960101,179.89679469549628,-112.8887000000,38.4906800000,335261.55209,4261946.73839
1,FORGE site,13118.353863700000147,5110154.251889999955893,211,0,0,211,0.03300817579204,179.89679469763843,-112.8887000000,38.4904900000,335261.14904,4261925.64742
1,FORGE site,13118.353863700000147,5110154.251889999955893,212,0,0,212,0.03319822198307,179.89679469763843,-112.8887000000,38.4903000000,335260.74600,4261904.55645
1,FORGE site,13118.353863700000147,5110154.251889999955893,213,0,0,213,0.03338826817411,179.89679469763843,-112.8887000000,38.4901100000,335260.34295,4261883.46548
1,FORGE site,13118.353863700000147,5110154.251889999955893,214,0,0,214,0.03357831436513,179.89679469763843,-112.8887000000,38.4899200000,335259.93991,4261862.37451
1,FORGE site,13118.353863700000147,5110154.251889999955893,215,0,0,215,0.03376836055617,179.89679469549628,-112.8887000000,38.4897300000,335259.53687,4261841.28354
1,FORGE site,13118.353863700000147,5110154.251889999955893,216,0,0,216,0.03395840674720,179.89679469763843,-112.8887000000,38.4895400000,335259.13383,4261820.19257
1,FORGE site,13118.353863700000147,5110154.251889999955893,217,0,0,217,0.03414845293823,179.89679469763843,-112.8887000000,38.4893500000,335258.73079,4261799.10160
1,FORGE site,13118.353863700000147,5110154.251889999955893,218,0,0,218,0.03433849912926,179.89679469763843,-112.8887000000,38.4891600000,335258.32775,4261778.01064
1,FORGE site,13118.353863700000147,5110154.251889999955893,219,0,0,219,0.03452854532030,179.89679469763843,-112.8887000000,38.4889700000,335257.92472,4261756.91967
1,FORGE site,13118.353863700000147,5110154.251889999955893,220,0,0,220,0.03471859151132,179.89679469549628,-112.8887000000,38.4887800000,335257.52169,4261735.82870
1,FORGE site,13118.353863700000147,5110154.251889999955893,221,0,0,221,0.03490863770236,179.89679469763843,-112.8887000000,38.4885900000,335257.11866,4261714.73774
1,FORGE site,13118.353863700000147,5110154.251889999955893,222,0,0,222,0.03509868389339,179.89679469763843,-112.8887000000,38.4884000000,335256.71563,4261693.64677
1,FORGE site,13118.353863700000147,5110154.251889999955893,223,0,0,223,0.03528873008442,179.89679469549628,-112.8887000000,38.4882100000,335256.31260,4261672.55581
1,FORGE site,13118.353863700000147,5110154.251889999955893,224,0,0,224,0.03547877627545,179.89679469763843,-112.8887000000,38.4880200000,335255.90958,4261651.46485
1,FORGE site,13118.353863700000147,5110154.251889999955893,225,0,0,225,0.03566882246649,179.89679469763843,-112.8887000000,38.4878300000,335255.50656,4261630.37388
1,FORGE site,13118.353863700000147,5110154.251889999955893,226,0,0,226,0.03585886865751,179.89679469763843,-112.8887000000,38.4876400000,335255.10354,4261609.28292
1,FORGE site,13118.353863700000147,5110154.251889999955893,227,0,0,227,0.03604891484855,179.89679469763843,-112.8887000000,38.4874500000,335254.70052,4261588.19196
1,FORGE site,13118.353863700000147,5110154.251889999955893,228,0,0,228,0.03623896103958,179.89679469549628,-112.8887000000,38.4872600000,335254.29750,4261567.10100
1,FORGE site,13118.353863700000147,5110154.251889999955893,229,0,0,229,0.03642900723061,179.89679469763843,-112.8886900000,38.4870700000,335253.89449,4261546.01004
1,FORGE site,13118.353863700000147,5110154.251889999955893,230,0,0,230,0.03661905342164,179.89679469763843,-112.8886900000,38.4868800000,335253.49148,4261524.91908
1,FORGE site,13118.353863700000147,5110154.251889999955893,231,0,0,231,0.03680909961268,179.89679469763843,-112.8886900000,38.4866900000,335253.08847,4261503.82812
1,FORGE site,13118.353863700000147,5110154.251889999955893,232,0,0,232,0.03699914580370,179.89679469763843,-112.8886900000,38.4865000000,335252.68546,4261482.73716
1,FORGE site,13118.353863700000147,5110154.251889999955893,233,0,0,233,0.03718919199474,179.89679469549628,-112.8886900000,38.4863100000,335252.28245,4261461.64620
1,FORGE site,13118.353863700000147,5110154.251889999955893,234,0,0,234,0.03737923818577,179.89679469763843,-112.8886900000,38.4861200000,335251.87945,4261440.55524
1,FORGE site,13118.353863700000147,5110154.251889999955893,235,0,0,235,0.03756928437680,179.89679469763843,-112.8886900000,38.4859300000,335251.47645,4261419.46429
1,FORGE site,13118.353863700000147,5110154.251889999955893,236,0,0,236,0.03775933056783,179.89679469763843,-112.8886900000,38.4857400000,335251.07345,4261398.37333
1,FORGE site,13118.353863700000147,5110154.251889999955893,237,0,0,237,0.03794937675887,179.89679469763843,-112.8886900000,38.4855500000,335250.67045,4261377.28237
1,FORGE site,13118.353863700000147,5110154.251889999955893,238,0,0,238,0.03813942294989,179.89679469549628,-112.8886900000,38.4853600000,335250.26745,4261356.19142
1,FORGE site,13118.353863700000147,5110154.251889999955893,239,0,0,239,0.03832946914093,179.89679469763843,-112.8886900000,38.4851700000,335249.86446,4261335.10046
1,FORGE site,13118.353863700000147,5110154.251889999955893,240,0,0,240,0.03851951533196,179.89679469763843,-112.8886900000,38.4849800000,335249.46146,4261314.00951
1,FORGE site,13118.353863700000147,5110154.251889999955893,241,0,0,241,0.03870956152299,179.89679469763843,-112.8886900000,38.4847900000,335249.05847,4261292.91856
1,FORGE site,13118.353863700000147,5110154.251889999955893,242,0,0,242,0.03889960771402,179.89679469763843,-112.8886900000,38.4846000000,335248.65549,4261271.82760
1,FORGE site,13118.353863700000147,5110154.251889999955893,243,0,0,243,0.03908965390506,224.95449174186194,-112.8886900000,38.4844100000,335248.25250,4261250.73665
1,FORGE site,13118.353863700000147,5110154.251889999955893,244,0,0,244,0.03914628055907,270.01218878822721,-112.8887500000,38.4844100000,335243.31313,4261250.83936
1,FORGE site,13118.353863700000147,5110154.251889999955893,245,0,0,245,0.03920290721308,270.01218878822721,-112.8888000000,38.4844100000,335238.37376,4261250.94208
1,FORGE site,13118.353863700000147,5110154.251889999955893,246,0,0,246,0.03925953386709,270.01218878822721,-112.8888600000,38.4844100000,335233.43438,4261251.04480
1,FORGE site,13118.353863700000147,5110154.251889999955893,247,0,0,247,0.03931616052110,270.01218878822721,-112.8889200000,38.4844100000,335228.49501,4261251.14752
1,FORGE site,13118.353863700000147,5110154.251889999955893,248,0,0,248,0.03937278717511,270.01218878822567,-112.8889700000,38.4844100000,335223.55564,4261251.25024
1,FORGE site,13118.353863700000147,5110154.251889999955893,249,0,0,249,0.03942941382913,270.01218878822721,-112.8890300000,38.4844100000,335218.61627,4261251.35297
1,FORGE site,13118.353863700000147,5110154.251889999955893,250,0,0,250,0.03948604048313,270.01218878822721,-112.8890900000,38.4844100000,335213.67690,4261251.45570
1,FORGE site,13118.353863700000147,5110154.251889999955893,251,0,0,251,0.03954266713715,270.01218878822721,-112.8891400000,38.4844100000,335208.73753,4261251.55843
1,FORGE site,13118.353863700000147,5110154.251889999955893,252,0,0,252,0.03959929379115,270.01218878822721,-112.8892000000,38.4844100000,335203.79815,4261251.66117
1,FORGE site,13118.353863700000147,5110154.251889999955893,253,0,0,253,0.03965592044517,270.01218878822567,-112.8892600000,38.4844100000,335198.85878,4261251.76391
1,FORGE site,13118.353863700000147,5110154.251889999955893,254,0,0,254,0.03971254709919,270.01218878822721,-112.8893100000,38.4844100000,335193.91941,4261251.86665
1,FORGE site,13118.353863700000147,5110154.251889999955893,255,0,0,255,0.03976917375319,270.01218878822721,-112.8893700000,38.4844100000,335188.98004,4261251.96939
1,FORGE site,13118.353863700000147,5110154.251889999955893,256,0,0,256,0.03982580040721,270.01218878822721,-112.8894300000,38.4844100000,335184.04067,4261252.07214
1,FORGE site,13118.353863700000147,5110154.251889999955893,257,0,0,257,0.03988242706121,270.01218878822721,-112.8894800000,38.4844100000,335179.10130,4261252.17489
1,FORGE site,13118.353863700000147,5110154.251889999955893,258,0,0,258,0.03993905371523,270.01218878822721,-112.8895400000,38.4844100000,335174.16192,4261252.27765
1,FORGE site,13118.353863700000147,5110154.251889999955893,259,0,0,259,0.03999568036923,270.01218878822721,-112.8896000000,38.4844100000,335169.22255,4261252.38040
1,FORGE site,13118.353863700000147,5110154.251889999955893,260,0,0,260,0.04005230702325,270.01218878822567,-112.8896500000,38.4844100000,335164.28318,4261252.48316
1,FORGE site,13118.353863700000147,5110154.251889999955893,261,0,0,261,0.04010893367727,270.01218878822721,-112.8897100000,38.4844100000,335159.34381,4261252.58593
1,FORGE site,13118.353863700000147,5110154.251889999955893,262,0,0,262,0.04016556033127,270.01218878822721,-112.8897700000,38.4844100000,335154.40444,4261252.68869
1,FORGE site,13118.353863700000147,5110154.251889999955893,263,0,0,263,0.04022218698529,270.01218878822721,-112.8898200000,38.4844100000,335149.46506,4261252.79146
1,FORGE site,13118.353863700000147,5110154.251889999955893,264,0,0,264,0.04027881363929,270.01218878822721,-112.8898800000,38.4844100000,335144.52569,4261252.89424
1,FORGE site,13118.353863700000147,5110154.251889999955893,265,0,0,265,0.04033544029331,270.01218878822567,-112.8899400000,38.4844100000,335139.58632,4261252.99701
1,FORGE site,13118.353863700000147,5110154.251889999955893,266,0,0,266,0.04039206694732,270.01218878822721,-112.8899900000,38.4844100000,335134.64695,4261253.09979
1,FORGE site,13118.353863700000147,5110154.251889999955893,267,0,0,267,0.04044869360133,270.01218878822721,-112.8900500000,38.4844100000,335129.70757,4261253.20257
1,FORGE site,13118.353863700000147,5110154.251889999955893,268,0,0,268,0.04050532025534,270.01218878822721,-112.8901100000,38.4844100000,335124.76820,4261253.30536
1,FORGE site,13118.353863700000147,5110154.251889999955893,269,0,0,269,0.04056194690935,270.01218878822721,-112.8901600000,38.4844100000,335119.82883,4261253.40814
1,FORGE site,13118.353863700000147,5110154.251889999955893,270,0,0,270,0.04061857356336,270.01218878822567,-112.8902200000,38.4844100000,335114.88946,4261253.51093
1,FORGE site,13118.353863700000147,5110154.251889999955893,271,0,0,271,0.04067520021738,270.01218878822721,-112.8902800000,38.4844100000,335109.95009,4261253.61373
1,FORGE site,13118.353863700000147,5110154.251889999955893,272,0,0,272,0.04073182687138,270.01218878822721,-112.8903300000,38.4844100000,335105.01071,4261253.71653
1,FORGE site,13118.353863700000147,5110154.251889999955893,273,0,0,273,0.04078845352540,270.01218878822721,-112.8903900000,38.4844100000,335100.07134,4261253.81933
1,FORGE site,13118.353863700000147,5110154.251889999955893,274,0,0,274,0.04084508017940,270.01218878822721,-112.8904500000,38.4844100000,335095.13197,4261253.92213
1,FORGE site,13118.353863700000147,5110154.251889999955893,275,0,0,275,0.04090170683342,270.01218878822567,-112.8905000000,38.4844100000,335090.19260,4261254.02493
1,FORGE site,13118.353863700000147,5110154.251889999955893,276,0,0,276,0.04095833348744,270.01218878822721,-112.8905600000,38.4844100000,335085.25322,4261254.12774
1,FORGE site,13118.353863700000147,5110154.251889999955893,277,0,0,277,0.04101496014144,270.01218878822721,-112.8906200000,38.4844100000,335080.31385,4261254.23056
1,FORGE site,13118.353863700000147,5110154.251889999955893,278,0,0,278,0.04107158679546,270.01218878822721,-112.8906700000,38.4844100000,335075.37448,4261254.33337
1,FORGE site,13118.353863700000147,5110154.251889999955893,279,0,0,279,0.04112821344946,270.01218878822721,-112.8907300000,38.4844100000,335070.43511,4261254.43619
1,FORGE site,13118.353863700000147,5110154.251889999955893,280,0,0,280,0.04118484010348,270.01218878822567,-112.8907900000,38.4844100000,335065.49573,4261254.53901
1,FORGE site,13118.353863700000147,5110154.251889999955893,281,0,0,281,0.04124146675749,270.01218878822721,-112.8908400000,38.4844100000,335060.55636,4261254.64183
1,FORGE site,13118.353863700000147,5110154.251889999955893,282,0,0,282,0.04129809341150,270.01218878822721,-112.8909000000,38.4844100000,335055.61699,4261254.74466
1,FORGE site,13118.353863700000147,5110154.251889999955893,283,0,0,283,0.04135472006551,270.01218878822721,-112.8909600000,38.4844100000,335050.67761,4261254.84749
1,FORGE site,13118.353863700000147,5110154.251889999955893,284,0,0,284,0.04141134671952,270.01218878822721,-112.8910100000,38.4844100000,335045.73824,4261254.95032
1,FORGE site,13118.353863700000147,5110154.251889999955893,285,0,0,285,0.04146797337353,270.01218878822721,-112.8910700000,38.4844100000,335040.79887,4261255.05316
1,FORGE site,13118.353863700000147,5110154.251889999955893,286,0,0,286,0.04152460002754,270.01218878822721,-112.8911200000,38.4844100000,335035.85950,4261255.15600
1,FORGE site,13118.353863700000147,5110154.251889999955893,287,0,0,287,0.04158122668155,270.01218878822567,-112.8911800000,38.4844100000,335030.92012,4261255.25884
1,FORGE site,13118.353863700000147,5110154.251889999955893,288,0,0,288,0.04163785333557,270.01218878822721,-112.8912400000,38.4844100000,335025.98075,4261255.36169
1,FORGE site,13118.353863700000147,5110154.251889999955893,289,0,0,289,0.04169447998957,270.01218878822721,-112.8912900000,38.4844100000,335021.04138,4261255.46454
1,FORGE site,13118.353863700000147,5110154.251889999955893,290,0,0,290,0.04175110664359,270.01218878822721,-112.8913500000,38.4844100000,335016.10200,4261255.56739
1,FORGE site,13118.353863700000147,5110154.251889999955893,291,0,0,291,0.04180773329759,270.01218878822721,-112.8914100000,38.4844100000,335011.16263,4261255.67024
1,FORGE site,13118.353863700000147,5110154.251889999955893,292,0,0,292,0.04186435995161,270.01218878822567,-112.8914600000,38.4844100000,335006.22326,4261255.77310
1,FORGE site,13118.353863700000147,5110154.251889999955893,293,0,0,293,0.04192098660563,270.01218878822721,-112.8915200000,38.4844100000,335001.28388,4261255.87596
1,FORGE site,13118.353863700000147,5110154.251889999955893,294,0,0,294,0.04197761325963,270.01218878822721,-112.8915800000,38.4844100000,334996.34451,4261255.97883
1,FORGE site,13118.353863700000147,5110154.251889999955893,295,0,0,295,0.04203423991365,270.01218878822721,-112.8916300000,38.4844100000,334991.40514,4261256.08169
1,FORGE site,13118.353863700000147,5110154.251889999955893,296,0,0,296,0.04209086656765,270.01218878822721,-112.8916900000,38.4844100000,334986.46576,4261256.18456
1,FORGE site,13118.353863700000147,5110154.251889999955893,297,0,0,297,0.04214749322167,270.01218878822567,-112.8917500000,38.4844100000,334981.52639,4261256.28743
1,FORGE site,13118.353863700000147,5110154.251889999955893,298,0,0,298,0.04220411987569,270.01218878822721,-112.8918000000,38.4844100000,334976.58702,4261256.39031
1,FORGE site,13118.353863700000147,5110154.251889999955893,299,0,0,299,0.04226074652969,270.01218878822721,-112.8918600000,38.4844100000,334971.64764,4261256.49319
1,FORGE site,13118.353863700000147,5110154.251889999955893,300,0,0,300,0.04231737318371,270.01218878822721,-112.8919200000,38.4844100000,334966.70827,4261256.59607
1,FORGE site,13118.353863700000147,5110154.251889999955893,301,0,0,301,0.04237399983771,270.01218878822721,-112.8919700000,38.4844100000,334961.76890,4261256.69896
1,FORGE site,13118.353863700000147,5110154.251889999955893,302,0,0,302,0.04243062649173,270.01218878822567,-112.8920300000,38.4844100000,334956.82952,4261256.80184
1,FORGE site,13118.353863700000147,5110154.251889999955893,303,0,0,303,0.04248725314574,270.01218878822721,-112.8920900000,38.4844100000,334951.89015,4261256.90474
1,FORGE site,13118.353863700000147,5110154.251889999955893,304,0,0,304,0.04254387979975,270.01218878822721,-112.8921400000,38.4844100000,334946.95078,4261257.00763
1,FORGE site,13118.353863700000147,5110154.251889999955893,305,0,0,305,0.04260050645376,270.01218878822721,-112.8922000000,38.4844100000,334942.01140,4261257.11053
1,FORGE site,13118.353863700000147,5110154.251889999955893,306,0,0,306,0.04265713310777,270.01218878822721,-112.8922600000,38.4844100000,334937.07203,4261257.21343
1,FORGE site,13118.353863700000147,5110154.251889999955893,307,0,0,307,0.04271375976178,270.01218878822567,-112.8923100000,38.4844100000,334932.13266,4261257.31633
1,FORGE site,13118.353863700000147,5110154.251889999955893,308,0,0,308,0.04277038641580,270.01218878822721,-112.8923700000,38.4844100000,334927.19328,4261257.41924
1,FORGE site,13118.353863700000147,5110154.251889999955893,309,0,0,309,0.04282701306980,270.01218878822721,-112.8924300000,38.4844100000,334922.25391,4261257.52215
1,FORGE site,13118.353863700000147,5110154.251889999955893,310,0,0,310,0.04288363972382,270.01218878822721,-112.8924800000,38.4844100000,334917.31454,4261257.62506
1,FORGE site,13118.353863700000147,5110154.251889999955893,311,0,0,311,0.04294026637782,270.01218878822721,-112.8925400000,38.4844100000,334912.37516,4261257.72797
1,FORGE site,13118.353863700000147,5110154.251889999955893,312,0,0,312,0.04299689303184,270.01218878822721,-112.8926000000,38.4844100000,334907.43579,4261257.83089
1,FORGE site,13118.353863700000147,5110154.251889999955893,313,0,0,313,0.04305351968584,270.01218878822721,-112.8926500000,38.4844100000,334902.49641,4261257.93381
1,FORGE site,13118.353863700000147,5110154.251889999955893,314,0,0,314,0.04311014633986,270.01218878822567,-112.8927100000,38.4844100000,334897.55704,4261258.03674
1,FORGE site,13118.353863700000147,5110154.251889999955893,315,0,0,315,0.04316677299388,270.01218878822721,-112.8927700000,38.4844100000,334892.61767,4261258.13967
1,FORGE site,13118.353863700000147,5110154.251889999955893,316,0,0,316,0.04322339964788,270.01218878822721,-112.8928200000,38.4844100000,334887.67829,4261258.24260
1,FORGE site,13118.353863700000147,5110154.251889999955893,317,0,0,317,0.04328002630190,270.01218878822721,-112.8928800000,38.4844100000,334882.73892,4261258.34553
1,FORGE site,13118.353863700000147,5110154.251889999955893,318,0,0,318,0.04333665295590,270.01218878822721,-112.8929400000,38.4844100000,334877.79954,4261258.44847
1,FORGE site,13118.353863700000147,5110154.251889999955893,319,0,0,319,0.04339327960992,270.01218878822567,-112.8929900000,38.4844100000,334872.86017,4261258.55141
1,FORGE site,13118.353863700000147,5110154.251889999955893,320,0,0,320,0.04344990626393,270.01218878822721,-112.8930500000,38.4844100000,334867.92080,4261258.65435
1,FORGE site,13118.353863700000147,5110154.251889999955893,321,0,0,321,0.04350653291794,270.01218878822721,-112.8931100000,38.4844100000,334862.98142,4261258.75730
1,FORGE site,13118.353863700000147,5110154.251889999955893,322,0,0,322,0.04356315957195,270.01218878822721,-112.8931600000,38.4844100000,334858.04205,4261258.86025
1,FORGE site,13118.353863700000147,5110154.251889999955893,323,0,0,323,0.04361978622596,270.01218878822721,-112.8932200000,38.4844100000,334853.10267,4261258.96320
1,FORGE site,13118.353863700000147,5110154.251889999955893,324,0,0,324,0.04367641287997,314.78852462382696,-112.8932800000,38.4844100000,334848.16330,4261259.06615
1,FORGE site,13118.353863700000147,5110154.251889999955893,325,0,0,325,0.04372089761021,359.56486045946292,-112.8932800000,38.4844500000,334848.23539,4261264.00331
1,FORGE site,13118.353863700000147,5110154.251889999955893,326,0,0,326,0.04376538234045,359.56486045946292,-112.8932800000,38.4845000000,334848.30748,4261268.94047
1,FORGE site,13118.353863700000147,5110154.251889999955893,327,0,0,327,0.04380986707068,359.56486046857958,-112.8932800000,38.4845400000,334848.37958,4261273.87763
1,FORGE site,13118.353863700000147,5110154.251889999955893,328,0,0,328,0.04385435180092,359.56486046857958,-112.8932800000,38.4845900000,334848.45167,4261278.81479
1,FORGE site,13118.353863700000147,5110154.251889999955893,329,0,0,329,0.04389883653115,359.56486045946292,-112.8932800000,38.4846300000,334848.52376,4261283.75195
1,FORGE site,13118.353863700000147,5110154.251889999955893,330,0,0,330,0.04394332126139,359.56486045946292,-112.8932800000,38.4846700000,334848.59585,4261288.68911
1,FORGE site,13118.353863700000147,5110154.251889999955893,331,0,0,331,0.04398780599162,359.56486045942819,-112.8932800000,38.4847200000,334848.66795,4261293.62627
1,FORGE site,13118.353863700000147,5110154.251889999955893,332,0,0,332,0.04403229072186,359.56486045946292,-112.8932800000,38.4847600000,334848.74004,4261298.56343
1,FORGE site,13118.353863700000147,5110154.251889999955893,333,0,0,333,0.04407677545210,359.56486045946292,-112.8932800000,38.4848100000,334848.81213,4261303.50059
1,FORGE site,13118.353863700000147,5110154.251889999955893,334,0,0,334,0.04412126018233,359.56486045942819,-112.8932800000,38.4848500000,334848.88423,4261308.43775
1,FORGE site,13118.353863700000147,5110154.251889999955893,335,0,0,335,0.04416574491257,359.56486046857958,-112.8932800000,38.4849000000,334848.95632,4261313.37490
1,FORGE site,13118.353863700000147,5110154.251889999955893,336,0,0,336,0.04421022964280,359.56486046861443,-112.8932800000,38.4849400000,334849.02841,4261318.31206
1,FORGE site,13118.353863700000147,5110154.251889999955893,337,0,0,337,0.04425471437304,359.56486045946292,-112.8932800000,38.4849900000,334849.10051,4261323.24922
1,FORGE site,13118.353863700000147,5110154.251889999955893,338,0,0,338,0.04429919910327,359.56486045942819,-112.8932800000,38.4850300000,334849.17260,4261328.18638
1,FORGE site,13118.353863700000147,5110154.251889999955893,339,0,0,339,0.04434368383351,359.56486045946292,-112.8932800000,38.4850800000,334849.24469,4261333.12354
1,FORGE site,13118.353863700000147,5110154.251889999955893,340,0,0,340,0.04438816856375,359.56486045946292,-112.8932800000,38.4851200000,334849.31679,4261338.06070
1,FORGE site,13118.353863700000147,5110154.251889999955893,341,0,0,341,0.04443265329398,359.56486045942819,-112.8932800000,38.4851600000,334849.38888,4261342.99786
1,FORGE site,13118.353863700000147,5110154.251889999955893,342,0,0,342,0.04447713802422,359.56486046857958,-112.8932800000,38.4852100000,334849.46098,4261347.93502
1,FORGE site,13118.353863700000147,5110154.251889999955893,343,0,0,343,0.04452162275445,359.56486046861443,-112.8932800000,38.4852500000,334849.53307,4261352.87218
1,FORGE site,13118.353863700000147,5110154.251889999955893,344,0,0,344,0.04456610748469,359.56486045946292,-112.8932800000,38.4853000000,334849.60517,4261357.80934
1,FORGE site,13118.353863700000147,5110154.251889999955893,345,0,0,345,0.04461059221492,359.56486045942819,-112.8932800000,38.4853400000,334849.67726,4261362.74650
1,FORGE site,13118.353863700000147,5110154.251889999955893,346,0,0,346,0.04465507694516,359.56486045946292,-112.8932800000,38.4853900000,334849.74936,4261367.68366
1,FORGE site,13118.353863700000147,5110154.251889999955893,347,0,0,347,0.04469956167540,359.56486045946292,-112.8932800000,38.4854300000,334849.82145,4261372.62082
1,FORGE site,13118.353863700000147,5110154.251889999955893,348,0,0,348,0.04474404640563,359.56486045942819,-112.8932800000,38.4854800000,334849.89355,4261377.55798
1,FORGE site,13118.353863700000147,5110154.251889999955893,349,0,0,349,0.04478853113587,359.56486046857958,-112.8932900000,38.4855200000,334849.96564,4261382.49514
1,FORGE site,13118.353863700000147,5110154.251889999955893,350,0,0,350,0.04483301586610,359.56486046861443,-112.8932900000,38.4855600000,334850.03774,4261387.43230
